configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
7,4,0,0.0,1.996,success,,1.996,1.1326625738292933,1585,500,9.560065962753926,500,25.513518515102874,25.517605572816915
7,4,1,2.0,1.996,success,,1.996,1.1193640567362309,1545,500,5.63876058783728,500,32.6279749044408,32.59831245044203
7,4,2,4.0,1.996,success,,1.996,1.2327078748494387,1711,500,18.057369779973563,500,36.313935192429504,36.1449398981585
7,4,3,6.0,1.996,success,,1.996,1.2482673469930887,1755,500,20.0679794919377,500,35.44173238643863,35.47490594359055
7,4,4,8.0,1.996,success,,1.996,1.1962077021598816,1682,500,18.535040589619314,500,31.844797215641858,32.11052190088086
7,4,5,10.0,1.996,success,,1.996,1.3045208435505629,1845,500,29.827142373408407,500,39.883045234762456,39.87733582705129
7,4,6,12.0,1.996,success,,1.996,1.3096826020628214,1852,500,33.509165308143636,500,43.4485334669527,43.52375426690596
7,4,7,14.0,0.068,success,,0.068,0.06712932884693146,93,18,12.360035748162405,18,27.145301151533072,19.936563014506465
7,1088,0,0.0,1.996,success,,1.996,1.2510588727891445,1719,500,38.55691982277975,500,55.766880691963664,55.8387289253129
7,1088,1,2.0,1.996,success,,1.996,1.1148035898804665,1541,500,1.7693972859340483,500,36.101164832341595,36.09100609783799
7,1088,2,4.0,1.996,success,,1.996,1.1307919938117266,1577,500,10.84948389617086,500,35.68101539678293,35.741983075515634
7,1088,3,6.0,1.996,success,,1.996,1.0787135753780603,1498,500,10.146611547907618,500,36.92373895084463,36.87977744151987
7,1088,4,8.0,1.996,success,,1.996,1.367965918034315,1918,500,62.591508991389844,500,97.92713054899971,98.3638523284474
7,1088,5,10.0,1.996,success,,1.996,1.12009147554636,1565,500,14.437549767358037,500,45.41568920075061,45.303381096652366
7,1088,6,12.0,1.996,success,,1.996,1.2360694352537394,1728,500,41.90042612544212,500,47.326033105865854,47.30299903849999
7,1088,7,14.0,0.18,success,,0.18,0.13932496681809425,195,46,30.016008192080786,46,27.690540316807564,27.089710189736174
7,622,0,0.0,1.996,success,,1.996,1.314337557181716,1852,500,43.38181002524556,500,55.046053561398175,53.95780156399901
7,622,1,2.0,1.996,success,,1.996,1.290910316631198,1818,500,51.570021956680016,500,76.04745177032544,75.50016327119053
7,622,2,4.0,1.996,success,,1.996,1.3442292548716068,1882,500,35.768056559896365,500,51.841226988266136,51.35201738512959
7,622,3,6.0,1.996,success,,1.996,1.3328261021524668,1881,500,57.54384035897308,500,68.56063637510219,68.3147216220355
7,622,4,8.0,1.996,success,,1.996,0.9689655713737011,1348,500,2.729953216284198,500,33.33280568624374,33.231474564147796
7,622,5,10.0,1.996,success,,1.996,1.1930356062948704,1665,500,27.320286615515066,500,43.87678891725225,43.833828653035816
7,622,6,12.0,1.996,success,,1.996,1.402594992890954,1960,500,35.79950695371438,500,53.26449083439623,52.557287420653786
7,622,7,14.0,0.176,success,,0.176,0.1447749249637127,202,45,48.16946281985908,45,70.90267772325063,67.51471661190637
7,620,0,0.0,1.996,success,,1.996,1.1772079449146986,1585,500,4.752139126555144,500,35.16803181112807,35.0173382561226
7,620,1,2.0,1.996,success,,1.996,1.312286477535963,1766,500,41.43869384202633,500,56.78311319965911,57.10987023460687
7,620,2,4.0,1.996,success,,1.996,1.4115388914942741,1954,500,73.37505277712317,500,87.11057312480006,86.8947372197281
7,620,3,6.0,1.996,success,,1.996,1.2630732972174883,1766,500,56.46977540978658,500,60.62974148887342,60.76288206494376
7,620,4,8.0,1.996,success,,1.996,1.1685956846922636,1633,500,34.37787194922193,500,51.805590173460295,52.10847476203723
7,620,5,10.0,1.996,success,,1.996,1.2030389979481697,1683,500,12.033709850254168,500,54.44331002088569,54.804750560336664
7,620,6,12.0,1.996,success,,1.996,1.1240742020308971,1570,500,16.52916822895185,500,37.53971861042166,37.14854647271837
7,620,7,14.0,0.176,success,,0.176,0.14717398770153522,209,45,38.2945332827758,45,57.79771841968568,52.56042364509381
