configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
74,4,0,0.0,1.996,success,,1.996,6.459121676161885,3079,500,7.309196760203004,500,23.95337038656794,23.948484836950897
74,4,1,2.0,1.996,success,,1.996,6.600887402892113,3148,500,10.309715715500204,500,33.78692169947264,33.76374960141326
74,4,2,4.0,1.996,success,,1.996,7.0369394812732935,3349,500,18.32730397903771,500,31.93802294279336,31.91211866867016
74,4,3,6.0,1.996,success,,1.996,7.781468039378524,3706,500,27.580636090463273,500,35.84766225575039,35.845150702086194
74,4,4,8.0,1.996,success,,1.996,7.164567416533828,3398,500,18.647630441553062,500,32.05790070796955,32.04882325654359
74,4,5,10.0,1.996,success,,1.996,6.438412273302674,3115,500,10.209287088185539,500,27.548116198765758,27.52807827703876
74,4,6,12.0,1.996,success,,1.996,8.347210079431534,3928,500,30.691694747336694,500,40.15763064525724,40.139417614446565
74,4,7,14.0,0.084,success,,0.084,0.3412391282618046,153,22,14.399741260826254,22,21.696935417500608,21.001903059600576
74,1088,0,0.0,1.996,success,,1.996,9.30196719802916,4415,500,46.13023179207536,500,63.5976402685577,63.55696051383575
74,1088,1,2.0,1.996,success,,1.996,4.987608412280679,2305,500,3.9320764431745365,500,36.727357706406124,36.72597028764205
74,1088,2,4.0,1.996,success,,1.996,9.713239375501871,4489,500,44.6493932498573,500,54.984914913579054,55.001955159735544
74,1088,3,6.0,1.996,success,,1.996,7.857462206855416,3689,500,29.667068358253825,500,44.81380974885952,44.803185192744344
74,1088,4,8.0,1.996,success,,1.996,8.981095660477877,4273,500,45.547934212850556,500,88.70446870657454,88.69205164016522
74,1088,5,10.0,1.996,success,,1.996,6.560890819877386,3120,500,15.160870768804388,500,45.88131763256295,45.88250748030721
74,1088,6,12.0,1.996,success,,1.996,8.083983849734068,3837,500,20.29335726694395,500,40.980426216310406,40.99211623415741
74,1088,7,14.0,0.196,success,,0.196,0.7138362564146519,341,50,15.11001542809888,50,21.31441283159154,21.257303805396845
74,622,0,0.0,1.996,success,,1.996,8.66864501312375,4196,500,38.75724134627544,500,50.75636747737019,50.63758742318123
74,622,1,2.0,1.996,success,,1.996,8.731648402288556,4237,500,43.1505982183024,500,69.2790754109203,69.28438779176876
74,622,2,4.0,1.996,success,,1.996,8.586658930405974,4218,500,32.17385164596471,500,45.4716414220392,45.4643892516084
74,622,3,6.0,1.996,success,,1.996,7.773557547479868,3818,500,19.682950068485056,500,40.24273799570195,40.246356012022794
74,622,4,8.0,1.996,success,,1.996,7.855089213699102,3824,500,19.948383914822468,500,41.066526335578025,41.04640520121896
74,622,5,10.0,1.996,success,,1.996,7.707639442756772,3726,500,31.744538913452402,500,46.21846097677965,46.1569474807906
74,622,6,12.0,1.996,success,,1.996,7.939625151455402,3809,500,39.4295945241795,500,51.5915755542373,51.56702978049341
74,622,7,14.0,0.192,success,,0.192,1.0501115936785936,494,49,31.2316952584231,49,58.24350918974,58.123683316280314
74,620,0,0.0,1.996,success,,1.996,6.395302122458816,2988,500,8.56294936132044,500,37.728066176700125,37.699631120953036
74,620,1,2.0,1.996,success,,1.996,9.148921405896544,4395,500,42.804806421398645,500,57.572144532057415,57.43999000709235
74,620,2,4.0,1.996,success,,1.996,10.00082997046411,4604,500,71.16555241753524,500,75.42691691629808,75.42835650513679
74,620,3,6.0,1.996,success,,1.996,9.52696386910975,4475,500,44.046756986322286,500,49.927467955293025,49.89544686597064
74,620,4,8.0,1.996,success,,1.996,6.607005944475532,3104,500,14.715028058766446,500,37.93913863422485,37.92929542438186
74,620,5,10.0,1.996,success,,1.996,9.072156114503741,4229,500,29.95602122611076,500,57.91846388292653,57.891689203565214
74,620,6,12.0,1.996,success,,1.996,6.442108552902937,3059,500,18.3613619268176,500,34.193987206036084,34.1516392147106
74,620,7,14.0,0.192,success,,0.192,0.840586744248867,410,49,45.23100836818124,49,47.44098940368241,47.403962503285015
